"","sampling","plot","treatment","species","abundance","height","Cb","Db","Cm","Dm","datenew","month"
"1195","4jul",7,"c","pore",20,46,NA,0.08,1.1,NA,2023-07-11,7
"1196","4jul",2,"c","dagl",20,44,6,NA,3,NA,2023-07-11,7
"1197","4jul",14,"c","elre",20,43,1.6,NA,1.1,NA,2023-07-11,7
"1198","4jul",2,"c","dagl",20,39.5,7,NA,4,NA,2023-07-11,7
"1199","4jul",11,"c","fear",20,39,3,NA,2.6,NA,2023-07-11,7
"1200","4jul",14,"c","elre",20,38,1.6,NA,1.2,NA,2023-07-11,7
"1201","4jul",14,"c","elre",20,37,0.8,NA,0.5,NA,2023-07-11,7
"1202","4jul",14,"c","elre",20,36.5,1.5,NA,1.2,NA,2023-07-11,7
"1203","4jul",7,"c","pore",20,34.5,NA,0.07,0.5,NA,2023-07-11,7
"1204","4jul",11,"c","fear",20,32,2.6,NA,2.1,NA,2023-07-11,7
"1205","4jul",2,"c","dagl",20,32,21,NA,11,NA,2023-07-11,7
"1206","4jul",2,"c","dagl",20,30.5,11,NA,5,NA,2023-07-11,7
"1207","4jul",7,"c","pore",20,27,NA,0.07,NA,0.06,2023-07-11,7
"1208","4jul",7,"c","pore",20,24,0.7,NA,0.6,NA,2023-07-11,7
"1209","5jul",5,"wp","coar",20,43,3.6,NA,3,NA,2023-07-26,7
"1210","5jul",5,"wp","coar",20,39.5,3.5,NA,5.7,NA,2023-07-26,7
"1211","5jul",13,"wp","plla",20,34,6.7,NA,1.5,NA,2023-07-26,7
"1212","5jul",13,"wp","plla",20,31,9.1,NA,3,NA,2023-07-26,7
"1213","5jul",5,"wp","coar",20,28,2.6,NA,3.6,NA,2023-07-26,7
"1214","5jul",5,"wp","coar",20,23,2.4,NA,2.4,NA,2023-07-26,7
"1215","5jul",13,"wp","plla",20,19,3.3,NA,0.7,NA,2023-07-26,7
"1216","5jul",5,"wp","coar",20,12,1.5,NA,1.6,NA,2023-07-26,7
"1217","5jul",13,"wp","plla",20,10.5,2.4,NA,2,NA,2023-07-26,7
"1218","5jul",13,"wp","plla",20,7,NA,0.11,NA,0.12,2023-07-26,7
"1219","6aug",16,"w","coar",20,72,NA,0.19,1,NA,2023-08-22,8
"1220","6aug",16,"w","coar",20,69,NA,0.15,2,NA,2023-08-22,8
"1221","6aug",16,"w","coar",20,48,NA,0.18,2.5,NA,2023-08-22,8
"1222","6aug",16,"w","coar",20,33,NA,0.06,0.9,NA,2023-08-22,8
"1223","6aug",16,"w","coar",20,31,NA,0.14,2,NA,2023-08-22,8
"1224","6aug",3,"p","trfr",20,28,4,NA,3.5,NA,2023-08-22,8
"1225","6aug",1,"w","plla",20,24,1.6,NA,NA,0.02,2023-08-22,8
"1226","6aug",3,"p","trfr",20,23,8,NA,3.5,NA,2023-08-22,8
"1227","6aug",3,"p","trfr",20,15,1.8,NA,2,NA,2023-08-22,8
"1228","6aug",3,"p","trfr",20,14,5.5,NA,3,NA,2023-08-22,8
"1229","6aug",3,"p","trfr",20,11.5,2.8,NA,2,NA,2023-08-22,8
"1230","6aug",1,"w","plla",20,10.5,1.5,NA,1.6,NA,2023-08-22,8
"1231","7sep",4,"wp","plla",20,39,11.1,NA,4,NA,2023-09-04,9
"1232","7sep",6,"p","fear",20,39,29.5,NA,8.5,NA,2023-09-04,9
"1233","7sep",4,"wp","plla",20,28,8,NA,3.7,NA,2023-09-04,9
"1234","7sep",6,"p","elre",20,28,1.8,NA,1.6,NA,2023-09-04,9
"1235","7sep",6,"p","elre",20,27,1.5,NA,1.3,NA,2023-09-04,9
"1236","7sep",4,"wp","plla",20,26,9.5,NA,3.2,NA,2023-09-04,9
"1237","7sep",6,"p","elre",20,25.5,2.7,NA,2,NA,2023-09-04,9
"1238","7sep",4,"wp","plla",20,25,5.5,NA,3,NA,2023-09-04,9
"1239","7sep",4,"wp","plla",20,25,8,NA,2.5,NA,2023-09-04,9
"1240","7sep",6,"p","elre",20,24,1.2,NA,1,NA,2023-09-04,9
"1241","7sep",6,"p","elre",20,16,1.4,NA,1.2,NA,2023-09-04,9
"1242","8sep",8,"w","elre",20,49,2.3,NA,1.9,NA,2023-09-18,9
"1243","8sep",14,"c","dagl",20,42,32,NA,16,NA,2023-09-18,9
"1244","8sep",4,"wp","plla",20,41,13,NA,4.5,NA,2023-09-18,9
"1245","8sep",6,"p","fear",20,39,29,NA,7.6,NA,2023-09-18,9
"1246","8sep",8,"w","elre",20,39,2.6,NA,2.1,NA,2023-09-18,9
"1247","8sep",4,"wp","plla",20,29,7.4,NA,2,NA,2023-09-18,9
"1248","8sep",4,"wp","plla",20,28,13.3,NA,4.3,NA,2023-09-18,9
"1249","8sep",8,"w","elre",20,24,2.4,NA,1.8,NA,2023-09-18,9
"1250","8sep",8,"w","elre",20,23.5,NA,0.09,1.1,NA,2023-09-18,9
"1251","8sep",4,"wp","plla",20,23,10,NA,6,NA,2023-09-18,9
"1252","8sep",8,"w","elre",20,23,2,NA,1.7,NA,2023-09-18,9
"1253","8sep",4,"wp","plla",20,22,11,NA,4.2,NA,2023-09-18,9
"1254","8sep",1,"w","ni_p1_1",20,19,1.3,NA,1,NA,2023-09-18,9
"1255","8sep",1,"w","ni_p1_1",20,18,1,NA,0.9,NA,2023-09-18,9
"1256","8sep",1,"w","ni_p1_1",20,16,NA,0.1,0.7,NA,2023-09-18,9
"1257","8sep",1,"w","ni_p1_1",20,16,1.3,NA,0.8,NA,2023-09-18,9
"1258","8sep",1,"w","ni_p1_1",20,13,0.7,NA,0.7,NA,2023-09-18,9
"1259","9oct",4,"wp","plla",20,38,13,NA,5,NA,2023-10-04,10
"1260","9oct",10,"p","elre",20,36,2.4,NA,2.1,NA,2023-10-04,10
"1261","9oct",7,"c","elre",20,36,1.4,NA,1.2,NA,2023-10-04,10
"1262","9oct",7,"c","elre",20,32,2.1,NA,1.6,NA,2023-10-04,10
"1263","9oct",4,"wp","plla",20,29,11,NA,4,NA,2023-10-04,10
"1264","9oct",7,"c","elre",20,29,1.2,NA,1,NA,2023-10-04,10
"1265","9oct",7,"c","elre",20,29,1,NA,0.8,NA,2023-10-04,10
"1266","9oct",9,"w","ni_p9_1",20,29,2.4,NA,2.1,NA,2023-10-04,10
"1267","9oct",10,"p","elre",20,25,3.2,NA,2.8,NA,2023-10-04,10
"1268","9oct",7,"c","elre",20,24,2,NA,1.5,NA,2023-10-04,10
"1269","9oct",9,"w","ni_p9_1",20,24,2,NA,1.4,NA,2023-10-04,10
"1270","9oct",4,"wp","plla",20,23.5,7,NA,3.5,NA,2023-10-04,10
"1271","9oct",9,"w","ni_p9_1",20,23,0.8,NA,0.9,NA,2023-10-04,10
"1272","9oct",4,"wp","plla",20,22,15,NA,10,NA,2023-10-04,10
"1273","9oct",4,"wp","plla",20,22,8,NA,8,NA,2023-10-04,10
"1274","9oct",10,"p","elre",20,19,2.1,NA,2.1,NA,2023-10-04,10
"1275","9oct",9,"w","ni_p9_1",20,15,1,NA,1.1,NA,2023-10-04,10
"1276","9oct",10,"p","elre",20,14,2.5,NA,2,NA,2023-10-04,10
"1277","9oct",10,"p","elre",20,12.5,1.5,NA,1.6,NA,2023-10-04,10
"1278","9oct",9,"w","ni_p9_1",20,2,0.9,NA,NA,0.02,2023-10-04,10
"1279","11nov",10,"p","elre",18,26,3.8,NA,4,NA,2023-11-13,11
"1280","11nov",10,"p","elre",18,26,1.5,NA,1.6,NA,2023-11-13,11
"1281","11nov",10,"p","elre",18,18,2.5,NA,2.6,NA,2023-11-13,11
"1282","11nov",10,"p","elre",18,18,2.1,NA,2.5,NA,2023-11-13,11
"1283","11nov",10,"p","elre",18,16,1.4,NA,1.7,NA,2023-11-13,11
"1284","2jun",16,"w","avst",18,139,NA,NA,NA,NA,2023-06-14,6
"1285","2jun",16,"w","avst",18,136,NA,NA,NA,NA,2023-06-14,6
"1286","2jun",16,"w","avst",18,133,NA,NA,NA,NA,2023-06-14,6
"1287","2jun",16,"w","avst",18,111,NA,NA,NA,NA,2023-06-14,6
"1288","2jun",16,"w","avst",18,109,NA,NA,NA,NA,2023-06-14,6
"1289","2jun",16,"w","avst",18,85,NA,NA,NA,NA,2023-06-14,6
"1290","2jun",16,"w","avst",18,69,NA,NA,NA,NA,2023-06-14,6
"1291","3jun",14,"c","libi",18,87,NA,0.23,NA,0.17,2023-06-28,6
"1292","3jun",14,"c","libi",18,80,NA,0.12,NA,0.12,2023-06-28,6
"1293","3jun",14,"c","libi",18,73,NA,0.13,NA,0.11,2023-06-28,6
"1294","3jun",14,"c","libi",18,70,NA,0.11,NA,0.1,2023-06-28,6
"1295","3jun",14,"c","libi",18,52,NA,0.12,NA,0.13,2023-06-28,6
"1296","3jun",5,"wp","elre",18,29,1.5,NA,1.5,NA,2023-06-28,6
"1297","3jun",5,"wp","elre",18,27,1,NA,1.2,NA,2023-06-28,6
"1298","3jun",5,"wp","elre",18,22,0.8,NA,0.8,NA,2023-06-28,6
"1299","3jun",5,"wp","elre",18,21,1,NA,1.2,NA,2023-06-28,6
"1300","3jun",5,"wp","elre",18,16.5,1.3,NA,1,NA,2023-06-28,6
"1301","4jul",14,"c","fear",18,68,14,NA,6,NA,2023-07-11,7
"1302","4jul",6,"p","pore",18,58,9.5,NA,2.5,NA,2023-07-11,7
"1303","4jul",14,"c","fear",18,57,10.5,NA,4.5,NA,2023-07-11,7
"1304","4jul",14,"c","fear",18,57,21,NA,9,NA,2023-07-11,7
"1305","4jul",6,"p","pore",18,44,2.4,NA,NA,0.12,2023-07-11,7
"1306","4jul",14,"c","fear",18,43,4,NA,2.8,NA,2023-07-11,7
"1307","4jul",6,"p","pore",18,42,2.3,NA,1.5,NA,2023-07-11,7
"1308","4jul",14,"c","fear",18,36,3,NA,2.2,NA,2023-07-11,7
"1309","4jul",6,"p","pore",18,33,3.5,NA,2.4,NA,2023-07-11,7
"1310","4jul",6,"p","pore",18,31.5,1.8,NA,1,NA,2023-07-11,7
"1311","5jul",16,"w","coar",18,78,NA,0.16,1.9,NA,2023-07-26,7
"1312","5jul",16,"w","coar",18,69,NA,0.12,1.1,NA,2023-07-26,7
"1313","5jul",16,"w","coar",18,60,NA,0.06,NA,0.1,2023-07-26,7
"1314","5jul",16,"w","coar",18,44,NA,0.08,1.1,NA,2023-07-26,7
"1315","5jul",9,"w","ni_p9_1",18,42,1.7,NA,1.3,NA,2023-07-26,7
"1316","5jul",16,"w","coar",18,41,NA,0.13,1.7,NA,2023-07-26,7
"1317","5jul",9,"w","ni_p9_1",18,40,1,NA,0.7,NA,2023-07-26,7
"1318","5jul",9,"w","ni_p9_1",18,39,1.1,NA,1,NA,2023-07-26,7
"1319","5jul",9,"w","ni_p9_1",18,30,1.2,NA,1,NA,2023-07-26,7
"1320","5jul",9,"w","ni_p9_1",18,28,1.2,NA,1.1,NA,2023-07-26,7
"1321","6aug",10,"p","he",18,40,7,NA,22,NA,2023-08-22,8
"1322","6aug",4,"wp","plla",18,38,14,NA,3.5,NA,2023-08-22,8
"1323","6aug",13,"wp","plla",18,33.5,9.5,NA,3,NA,2023-08-22,8
"1324","6aug",13,"wp","plla",18,30,8,NA,4.2,NA,2023-08-22,8
"1325","6aug",4,"wp","plla",18,29,7.3,NA,2.5,NA,2023-08-22,8
"1326","6aug",4,"wp","plla",18,27,5.5,NA,2.1,NA,2023-08-22,8
"1327","6aug",4,"wp","plla",18,27,6.7,NA,2.6,NA,2023-08-22,8
"1328","6aug",4,"wp","plla",18,26,6.4,NA,3,NA,2023-08-22,8
"1329","6aug",13,"wp","plla",18,19,3.2,NA,2.1,NA,2023-08-22,8
"1330","7sep",13,"wp","plla",18,33,7.5,NA,3,NA,2023-09-04,9
"1331","7sep",13,"wp","plla",18,30,8,NA,3.6,NA,2023-09-04,9
"1332","7sep",13,"wp","plla",18,7,3.5,NA,2.6,NA,2023-09-04,9
"1333","9oct",5,"wp","elre",18,25,1.7,NA,2,NA,2023-10-04,10
"1334","9oct",5,"wp","elre",18,22.5,1.5,NA,1.5,NA,2023-10-04,10
"1335","9oct",5,"wp","elre",18,20,1.6,NA,1.8,NA,2023-10-04,10
"1336","9oct",5,"wp","elre",18,16.5,1,NA,1.2,NA,2023-10-04,10
"1337","9oct",5,"wp","elre",18,16,1.5,NA,1.5,NA,2023-10-04,10
"1338","2jun",11,"c","trfr",17,22,NA,NA,NA,NA,2023-06-14,6
"1339","2jun",11,"c","trfr",17,20,NA,NA,NA,NA,2023-06-14,6
"1340","2jun",11,"c","trfr",17,19,NA,NA,NA,NA,2023-06-14,6
"1341","2jun",11,"c","trfr",17,18,NA,NA,NA,NA,2023-06-14,6
"1342","2jun",11,"c","trfr",17,17,NA,NA,NA,NA,2023-06-14,6
"1343","2jun",11,"c","trfr",17,16,NA,NA,NA,NA,2023-06-14,6
"1344","2jun",11,"c","trfr",17,15,NA,NA,NA,NA,2023-06-14,6
"1345","2jun",11,"c","trfr",17,14,NA,NA,NA,NA,2023-06-14,6
"1346","4jul",3,"p","ch",17,20,NA,0.21,3,NA,2023-07-11,7
"1347","4jul",3,"p","ch",17,16,NA,0.2,2.6,NA,2023-07-11,7
"1348","4jul",3,"p","ch",17,13.5,NA,0.1,1.5,NA,2023-07-11,7
"1349","4jul",3,"p","ch",17,10,NA,0.08,2.5,NA,2023-07-11,7
"1350","4jul",3,"p","ch",17,9.5,NA,0.05,2.1,NA,2023-07-11,7
"1351","6aug",14,"c","fear",17,42,4,NA,5.3,NA,2023-08-22,8
"1352","6aug",14,"c","fear",17,34,4,NA,3.5,NA,2023-08-22,8
"1353","6aug",14,"c","fear",17,31,35,NA,8.5,NA,2023-08-22,8
"1354","6aug",14,"c","fear",17,30,4,NA,3,NA,2023-08-22,8
"1355","6aug",14,"c","fear",17,23,3,NA,2.3,NA,2023-08-22,8
"1356","9oct",1,"w","ni_p1_1",17,23,NA,0.1,NA,0.03,2023-10-04,10
"1357","9oct",1,"w","ni_p1_1",17,21,NA,0.11,NA,0.09,2023-10-04,10
"1358","9oct",1,"w","ni_p1_1",17,19,1.5,NA,1.8,NA,2023-10-04,10
"1359","9oct",1,"w","ni_p1_1",17,19,NA,0.08,NA,0.05,2023-10-04,10
"1360","9oct",1,"w","ni_p1_1",17,14.5,NA,0.11,NA,0.03,2023-10-04,10
"1361","9oct",13,"wp","vepe",17,5,1,NA,2.1,NA,2023-10-04,10
"1362","9oct",13,"wp","vepe",17,4,NA,0.11,NA,0.12,2023-10-04,10
"1363","9oct",13,"wp","vepe",17,4,NA,0.11,NA,0.09,2023-10-04,10
"1364","9oct",13,"wp","vepe",17,3,NA,0.02,NA,0.06,2023-10-04,10
"1365","9oct",13,"wp","vepe",17,2,NA,0.02,NA,0.04,2023-10-04,10
"1366","10oct",4,"wp","lyar",16,28,3.5,NA,9,NA,2023-10-16,10
"1367","10oct",4,"wp","lyar",16,17,5,NA,6.9,NA,2023-10-16,10
"1368","10oct",4,"wp","lyar",16,17,2.8,NA,3.8,NA,2023-10-16,10
"1369","10oct",4,"wp","lyar",16,12,1.7,NA,3.4,NA,2023-10-16,10
"1370","11nov",6,"p","pore",16,98.5,1.4,NA,1.6,NA,2023-11-13,11
"1371","11nov",6,"p","pore",16,91,3.6,NA,2,NA,2023-11-13,11
"1372","11nov",6,"p","pore",16,11,1.3,NA,1.7,NA,2023-11-13,11
"1373","11nov",6,"p","pore",16,10,1.2,NA,1.1,NA,2023-11-13,11
"1374","11nov",6,"p","pore",16,6,NA,0.13,NA,0.16,2023-11-13,11
"1375","6aug",2,"c","dagl",16,31,26,NA,8.5,NA,2023-08-22,8
"1376","6aug",2,"c","dagl",16,29,6,NA,3,NA,2023-08-22,8
"1377","6aug",2,"c","dagl",16,28,18.5,NA,5.5,NA,2023-08-22,8
"1378","0may",4,"wp","avst",15,131,NA,NA,NA,NA,2023-05-04,5
"1379","0may",4,"wp","avst",15,101,NA,NA,NA,NA,2023-05-04,5
"1380","0may",4,"wp","avst",15,96,NA,NA,NA,NA,2023-05-04,5
"1381","0may",4,"wp","avst",15,85,NA,NA,NA,NA,2023-05-04,5
"1382","0may",4,"wp","avst",15,75,NA,NA,NA,NA,2023-05-04,5
"1383","0may",4,"wp","avst",15,74,NA,NA,NA,NA,2023-05-04,5
"1384","0may",4,"wp","brho",15,99,NA,NA,NA,NA,2023-05-04,5
"1385","0may",4,"wp","brho",15,93,NA,NA,NA,NA,2023-05-04,5
"1386","0may",4,"wp","brho",15,91,NA,NA,NA,NA,2023-05-04,5
"1387","0may",4,"wp","brho",15,80,NA,NA,NA,NA,2023-05-04,5
"1388","0may",4,"wp","brho",15,77,NA,NA,NA,NA,2023-05-04,5
"1389","0may",4,"wp","brho",15,73,NA,NA,NA,NA,2023-05-04,5
"1390","0may",4,"wp","brho",15,49,NA,NA,NA,NA,2023-05-04,5
"1391","0may",1,"w","brst",15,81,NA,NA,NA,NA,2023-05-04,5
"1392","0may",1,"w","brst",15,73,NA,NA,NA,NA,2023-05-04,5
"1393","0may",1,"w","brst",15,72,NA,NA,NA,NA,2023-05-04,5
"1394","0may",1,"w","brst",15,72,NA,NA,NA,NA,2023-05-04,5
"1395","0may",1,"w","brst",15,72,NA,NA,NA,NA,2023-05-04,5
"1396","0may",1,"w","brst",15,68,NA,NA,NA,NA,2023-05-04,5
"1397","0may",1,"w","brst",15,63,NA,NA,NA,NA,2023-05-04,5
"1398","0may",1,"w","brst",15,49,NA,NA,NA,NA,2023-05-04,5
"1399","0may",4,"wp","gedi",15,55,NA,NA,NA,NA,2023-05-04,5
"1400","0may",4,"wp","gedi",15,53,NA,NA,NA,NA,2023-05-04,5
"1401","0may",4,"wp","gedi",15,46,NA,NA,NA,NA,2023-05-04,5
"1402","0may",4,"wp","gedi",15,44,NA,NA,NA,NA,2023-05-04,5
"1403","0may",4,"wp","gedi",15,41,NA,NA,NA,NA,2023-05-04,5
"1404","0may",4,"wp","gedi",15,38,NA,NA,NA,NA,2023-05-04,5
"1405","0may",9,"w","gedi",15,37,NA,NA,NA,NA,2023-05-04,5
"1406","0may",9,"w","gedi",15,35,NA,NA,NA,NA,2023-05-04,5
"1407","0may",9,"w","gedi",15,35,NA,NA,NA,NA,2023-05-04,5
"1408","0may",9,"w","gedi",15,32,NA,NA,NA,NA,2023-05-04,5
"1409","0may",9,"w","gedi",15,29,NA,NA,NA,NA,2023-05-04,5
"1410","0may",11,"c","mear",15,35,NA,NA,NA,NA,2023-05-04,5
"1411","0may",11,"c","mear",15,34,NA,NA,NA,NA,2023-05-04,5
"1412","0may",11,"c","mear",15,26,NA,NA,NA,NA,2023-05-04,5
"1413","0may",11,"c","mear",15,25,NA,NA,NA,NA,2023-05-04,5
"1414","0may",11,"c","mear",15,21,NA,NA,NA,NA,2023-05-04,5
"1415","0may",9,"w","ni_p9_1",15,65,NA,NA,NA,NA,2023-05-04,5
"1416","0may",9,"w","ni_p9_1",15,60,NA,NA,NA,NA,2023-05-04,5
"1417","0may",9,"w","ni_p9_1",15,59,NA,NA,NA,NA,2023-05-04,5
"1418","0may",9,"w","ni_p9_1",15,54,NA,NA,NA,NA,2023-05-04,5
"1419","0may",9,"w","ni_p9_1",15,49,NA,NA,NA,NA,2023-05-04,5
"1420","0may",9,"w","ni_p9_1",15,43,NA,NA,NA,NA,2023-05-04,5
"1421","0may",9,"w","ni_p9_1",15,43,NA,NA,NA,NA,2023-05-04,5
"1422","0may",9,"w","ni_p9_1",15,41,NA,NA,NA,NA,2023-05-04,5
"1423","0may",5,"wp","poan",15,96,NA,NA,NA,NA,2023-05-04,5
"1424","0may",5,"wp","poan",15,94,NA,NA,NA,NA,2023-05-04,5
"1425","0may",5,"wp","poan",15,93,NA,NA,NA,NA,2023-05-04,5
"1426","0may",5,"wp","poan",15,88,NA,NA,NA,NA,2023-05-04,5
"1427","0may",5,"wp","poan",15,86,NA,NA,NA,NA,2023-05-04,5
"1428","0may",5,"wp","poan",15,75,NA,NA,NA,NA,2023-05-04,5
"1429","0may",5,"wp","poan",15,63,NA,NA,NA,NA,2023-05-04,5
"1430","0may",9,"w","rabu",15,62,NA,NA,NA,NA,2023-05-04,5
"1431","0may",9,"w","rabu",15,54,NA,NA,NA,NA,2023-05-04,5
"1432","0may",9,"w","rabu",15,53,NA,NA,NA,NA,2023-05-04,5
"1433","0may",9,"w","rabu",15,41,NA,NA,NA,NA,2023-05-04,5
"1434","0may",6,"p","rapa",15,20,NA,NA,NA,NA,2023-05-04,5
"1435","0may",6,"p","rapa",15,16,NA,NA,NA,NA,2023-05-04,5
"1436","0may",6,"p","rapa",15,15,NA,NA,NA,NA,2023-05-04,5
"1437","0may",6,"p","rapa",15,14,NA,NA,NA,NA,2023-05-04,5
"1438","0may",6,"p","rapa",15,14,NA,NA,NA,NA,2023-05-04,5
"1439","0may",6,"p","rapa",15,13,NA,NA,NA,NA,2023-05-04,5
"1440","0may",6,"p","rapa",15,8,NA,NA,NA,NA,2023-05-04,5
"1441","0may",1,"w","shar",15,47,NA,NA,NA,NA,2023-05-04,5
"1442","0may",1,"w","shar",15,34,NA,NA,NA,NA,2023-05-04,5
"1443","0may",1,"w","shar",15,29,NA,NA,NA,NA,2023-05-04,5
"1444","0may",1,"w","shar",15,24,NA,NA,NA,NA,2023-05-04,5
"1445","0may",1,"w","shar",15,24,NA,NA,NA,NA,2023-05-04,5
"1446","0may",1,"w","shar",15,20,NA,NA,NA,NA,2023-05-04,5
"1447","0may",1,"w","shar",15,11,NA,NA,NA,NA,2023-05-04,5
"1448","0may",12,"wp","tono",15,58.5,NA,NA,NA,NA,2023-05-04,5
"1449","0may",12,"wp","tono",15,50.5,NA,NA,NA,NA,2023-05-04,5
"1450","0may",12,"wp","tono",15,44.5,NA,NA,NA,NA,2023-05-04,5
"1451","0may",12,"wp","tono",15,40.5,NA,NA,NA,NA,2023-05-04,5
"1452","0may",12,"wp","tono",15,35,NA,NA,NA,NA,2023-05-04,5
"1453","0may",1,"w","visa",15,46,NA,NA,NA,NA,2023-05-04,5
"1454","0may",10,"p","visa",15,44,NA,NA,NA,NA,2023-05-04,5
"1455","0may",1,"w","visa",15,41,NA,NA,NA,NA,2023-05-04,5
"1456","0may",10,"p","visa",15,40,NA,NA,NA,NA,2023-05-04,5
"1457","0may",10,"p","visa",15,39,NA,NA,NA,NA,2023-05-04,5
"1458","0may",1,"w","visa",15,38,NA,NA,NA,NA,2023-05-04,5
"1459","0may",10,"p","visa",15,36,NA,NA,NA,NA,2023-05-04,5
"1460","0may",1,"w","visa",15,35,NA,NA,NA,NA,2023-05-04,5
"1461","0may",10,"p","visa",15,33,NA,NA,NA,NA,2023-05-04,5
"1462","0may",10,"p","visa",15,31,NA,NA,NA,NA,2023-05-04,5
"1463","0may",1,"w","visa",15,26,NA,NA,NA,NA,2023-05-04,5
"1464","0may",10,"p","visa",15,26,NA,NA,NA,NA,2023-05-04,5
"1465","0may",10,"p","visa",15,24,NA,NA,NA,NA,2023-05-04,5
"1466","0may",1,"w","visa",15,20,NA,NA,NA,NA,2023-05-04,5
"1467","1may",1,"w","brho",15,76,NA,NA,NA,NA,2023-05-16,5
"1468","1may",1,"w","brho",15,67,NA,NA,NA,NA,2023-05-16,5
"1469","1may",1,"w","brho",15,66,NA,NA,NA,NA,2023-05-16,5
"1470","1may",1,"w","brho",15,59,NA,NA,NA,NA,2023-05-16,5
"1471","1may",1,"w","brho",15,52,NA,NA,NA,NA,2023-05-16,5
"1472","1may",1,"w","brho",15,51.5,NA,NA,NA,NA,2023-05-16,5
"1473","1may",1,"w","brho",15,50,NA,NA,NA,NA,2023-05-16,5
"1474","1may",1,"w","brho",15,44,NA,NA,NA,NA,2023-05-16,5
"1475","1may",9,"w","gedi",15,43,NA,NA,NA,NA,2023-05-16,5
"1476","1may",9,"w","gedi",15,42,NA,NA,NA,NA,2023-05-16,5
"1477","1may",9,"w","gedi",15,41,NA,NA,NA,NA,2023-05-16,5
"1478","1may",9,"w","gedi",15,40,NA,NA,NA,NA,2023-05-16,5
"1479","1may",9,"w","gedi",15,38,NA,NA,NA,NA,2023-05-16,5
"1480","1may",9,"w","gedi",15,35,NA,NA,NA,NA,2023-05-16,5
"1481","1may",9,"w","gedi",15,33,NA,NA,NA,NA,2023-05-16,5
"1482","1may",7,"c","poan",15,71.5,NA,NA,NA,NA,2023-05-16,5
"1483","1may",7,"c","poan",15,68,NA,NA,NA,NA,2023-05-16,5
"1484","1may",7,"c","poan",15,65,NA,NA,NA,NA,2023-05-16,5
"1485","1may",7,"c","poan",15,58,NA,NA,NA,NA,2023-05-16,5
"1486","1may",7,"c","poan",15,57,NA,NA,NA,NA,2023-05-16,5
"1487","1may",7,"c","poan",15,53,NA,NA,NA,NA,2023-05-16,5
"1488","1may",7,"c","poan",15,47,NA,NA,NA,NA,2023-05-16,5
"1489","10oct",14,"c","dagl",15,41,22,NA,10,NA,2023-10-16,10
"1490","10oct",14,"c","fear",15,40,7.5,NA,6,NA,2023-10-16,10
"1491","10oct",14,"c","fear",15,37,29,NA,16,NA,2023-10-16,10
"1492","10oct",14,"c","fear",15,35,27,NA,11,NA,2023-10-16,10
"1493","10oct",7,"c","fear",15,35,16,NA,9.5,NA,2023-10-16,10
"1494","10oct",7,"c","fear",15,34,11,NA,5,NA,2023-10-16,10
"1495","10oct",13,"wp","plla",15,28,13,NA,6.5,NA,2023-10-16,10
"1496","10oct",4,"wp","plla",15,25,13,NA,4.5,NA,2023-10-16,10
"1497","10oct",4,"wp","plla",15,24,8,NA,3.6,NA,2023-10-16,10
"1498","10oct",4,"wp","plla",15,22,6.2,NA,3.9,NA,2023-10-16,10
"1499","10oct",4,"wp","plla",15,11.5,2.6,NA,2.5,NA,2023-10-16,10
"1500","10oct",13,"wp","plla",15,10,2.3,NA,2.5,NA,2023-10-16,10
"1501","10oct",13,"wp","plla",15,9,3.9,NA,3,NA,2023-10-16,10
"1502","10oct",13,"wp","plla",15,8.5,4.8,NA,4.3,NA,2023-10-16,10
"1503","10oct",13,"wp","plla",15,8.5,2,NA,2,NA,2023-10-16,10
"1504","10oct",4,"wp","plla",15,8.5,1.4,NA,2.1,NA,2023-10-16,10
"1505","11nov",7,"c","fear",15,34,21,NA,8.5,NA,2023-11-13,11
"1506","11nov",5,"wp","fear",15,30,13,NA,5.5,NA,2023-11-13,11
"1507","11nov",7,"c","fear",15,30,19,NA,7.5,NA,2023-11-13,11
"1508","11nov",6,"p","elre",15,28,3,NA,3.5,NA,2023-11-13,11
"1509","11nov",2,"c","dagl",15,27,10.5,NA,5,NA,2023-11-13,11
"1510","11nov",2,"c","dagl",15,26,25,NA,16,NA,2023-11-13,11
"1511","11nov",5,"wp","fear",15,25,11.5,NA,5,NA,2023-11-13,11
"1512","11nov",5,"wp","fear",15,24,8,NA,4.3,NA,2023-11-13,11
"1513","11nov",2,"c","dagl",15,23.5,4,NA,2.7,NA,2023-11-13,11
"1514","11nov",14,"c","elre",15,23,1.3,NA,1.2,NA,2023-11-13,11
"1515","11nov",2,"c","dagl",15,23,14,NA,6,NA,2023-11-13,11
"1516","11nov",14,"c","elre",15,22,2,NA,1.5,NA,2023-11-13,11
"1517","11nov",2,"c","dagl",15,22,14,NA,5,NA,2023-11-13,11
"1518","11nov",6,"p","elre",15,21,1.4,NA,1.2,NA,2023-11-13,11
"1519","11nov",6,"p","elre",15,21,1.5,NA,1.8,NA,2023-11-13,11
"1520","11nov",6,"p","elre",15,19,1,NA,1,NA,2023-11-13,11
"1521","11nov",14,"c","elre",15,18.5,1.6,NA,1.7,NA,2023-11-13,11
"1522","11nov",14,"c","elre",15,18,1.5,NA,1.5,NA,2023-11-13,11
"1523","11nov",14,"c","elre",15,17,2,NA,2.3,NA,2023-11-13,11
"1524","11nov",6,"p","elre",15,15.5,1.6,NA,1.4,NA,2023-11-13,11
